race_id,goal_order, start_number, horse_name, horse_age, weight,jockey_id,hourse_weight,weight_change,single_odds,multi_odds
2.02202E+11,5,11,シゲルハナミザケ,3,51,1192,464,-8,12.4,3.25
2.02202E+11,6,3,テーオーシャンス,3,54,1144,420,0,29.6,4.1
2.02202E+11,7,4,レインボーエンゼル,3,54,1140,462,0,5.9,1.85
2.02202E+11,8,9,ピッコロバンビーナ,3,54,1025,436,-6,44.2,8.1
2.02202E+11,9,6,オーラライト,3,54,1095,442,2,41.6,6.15
2.02202E+11,10,1,リンクスアイ,3,54,1127,472,4,153.2,16.25
2.02202E+11,11,10,ボルダーズビーチ,3,52,1186,446,-2,39.2,8
2.02202E+11,12,12,クリノソプラノ,3,51,1177,478,0,244.8,39.05
2.02202E+11,13,14,ラウレッタ,3,54,1091,474,-6,34.6,7.35
2.02202E+11,1,6,ブトンドール,2,54,1157,486,0,9.2,2.35
2.02202E+11,2,5,アネモス,2,54,1032,496,0,2.8,1.2
2.02202E+11,3,3,マルモリディライト,2,54,666,448,0,10.2,2.15
2.02202E+11,4,1,ジャスティンカプリ,2,54,1140,472,0,2.7,1.35
2.02202E+11,5,4,ソアラ,2,54,1178,474,0,23.5,3.75
2.02202E+11,6,7,アフロビート,2,54,1170,444,0,4.8,1.7
2.02202E+11,7,2,ワキアプリンセス,2,53,1182,440,0,70.5,9.05
2.02202E+11,8,8,ゴレイジョウ,2,52,1173,456,0,83.8,9.5
2.02202E+11,1,4,ニシノシークレット,2,54,1025,472,0,2.7,1.4
2.02202E+11,2,2,ワタシダケドナニカ,2,54,1091,470,0,4.5,2.3
2.02202E+11,3,5,フォルテース,2,54,1144,442,0,3,1.75
2.02202E+11,4,6,ペイシャアップ,2,54,1127,432,0,18.7,5.4
2.02202E+11,5,7,ヘルスケア,2,51,1198,456,0,51.1,14.05
2.02202E+11,6,1,ニシノシャイニング,2,54,666,446,0,4.7,2.45
2.02202E+11,7,3,シャトンブリヤント,2,52,1173,396,0,92.6,37.75
2.02202E+11,1,5,マイネルエニグマ,4,57,1091,468,8,4.6,1.55
2.02202E+11,2,1,ラニュイエトワール,3,54,1157,460,2,48.9,7.5
2.02202E+11,3,4,ファンタジア,3,52,1170,496,20,4.3,2.2
2.02202E+11,4,3,エレフセリア,4,52,1192,444,0,11.9,3.75
2.02202E+11,5,7,ブラックボイス,3,54,1140,506,2,2.6,1.15
2.02202E+11,6,2,デルマラッキーガイ,5,57,1144,480,-2,31.4,5.9
2.02202E+11,7,9,ルーパステソーロ,4,57,1115,548,6,4.1,1.55
2.02202E+11,8,8,フラリオナ,4,55,1030,422,-4,51.7,10.05
2.02202E+11,9,6,タイセイマーベル,4,57,1095,498,4,33.9,6.45
2.02202E+11,1,5,ヤマノマタカ,5,57,1091,486,6,5.6,1.75
2.02202E+11,2,4,ディサイド,3,54,5203,484,6,21.9,6.4
2.02202E+11,3,6,イーサンバーニング,3,52,1186,496,6,6.2,1.9
2.02202E+11,4,1,マンオブカレッジ,4,57,1140,530,4,5.5,2.15
2.02202E+11,5,12,ハナキリ,3,54,1030,480,16,23.1,7.1
2.02202E+11,6,7,オブジェダート,3,54,1157,486,-2,3.7,1.75
2.02202E+11,7,11,ラピドゥス,3,52,1095,478,0,10.1,3
2.02202E+11,8,8,エヴィダンシア,3,54,1170,492,0,7.2,2.75
2.02202E+11,9,9,タマモモンレーブ,3,51,1194,502,2,165.4,34.95
2.02202E+11,10,3,ルージュジャドール,4,55,1025,446,6,16.1,4.25
2.02202E+11,11,2,タイガ,5,53,1190,498,2,19.3,6.05
2.02202E+11,12,10,サーティファイド,3,54,1144,478,2,52.3,13.7
2.02202E+11,1,14,ラキエータ,3,52,666,412,2,29.2,6.85
2.02202E+11,2,5,サトノレーヴ,3,54,1115,534,0,3.4,1.8
2.02202E+11,3,6,エナジーグラン,3,54,1157,458,0,7,2.05
2.02202E+11,4,4,ホウオウジュレップ,4,55,1091,412,-4,109.5,13.4
2.02202E+11,5,12,プラソン,3,52,1093,438,0,12.6,2.9
2.02202E+11,6,7,スウィートプロミス,3,52,1032,470,18,9.5,2.75
2.02202E+11,7,1,タガノスペルノヴァ,4,57,1140,434,6,20.7,4.6
2.02202E+11,8,2,ショウナンナウシカ,3,52,1095,462,-4,18.9,3
2.02202E+11,9,8,タナキーボー,4,57,1178,500,-4,42.8,9.2
2.02202E+11,10,9,スカイトレイル,3,52,1186,458,-4,28.6,6.3
2.02202E+11,11,3,ナリタエール,4,55,1127,408,6,82.4,15.3
2.02202E+11,11,10,ワールドクルーズ,4,55,1109,468,2,260.8,50.15
2.02202E+11,13,11,スクルトゥーラ,3,52,1170,428,0,2.5,1.45
2.02202E+11,14,13,グランチェイサー,5,57,5203,448,-8,55,9.85
2.02202E+11,1,7,クライミングリリー,4,55,1170,462,-4,1.5,1.1
2.02202E+11,2,8,オブデュモンド,4,57,666,514,6,8.9,2.6
2.02202E+11,3,3,ロッソモラーレ,5,57,1109,470,-2,41.9,9.75
2.02202E+11,4,4,ジャミールフエルテ,6,57,1030,454,2,74.1,12.15
2.02202E+11,5,1,アインゲーブング,4,55,1091,448,2,4.3,1.75
2.02202E+11,6,10,デルマセイシ,4,55,1127,480,12,16.9,4.7
2.02202E+11,7,9,プレトリア,7,57,1181,466,-4,14.4,2.6
2.02202E+11,8,5,ルヴェルソー,5,55,1032,456,0,24.7,4.6
2.02202E+11,9,2,グレースオブナイル,5,55,1093,448,2,30.5,7.75
2.02202E+11,10,6,ブラックデビル,7,57,1177,474,8,44.2,8.55
2.02202E+11,1,11,ヴィズサクセス,5,55,5203,478,6,5.4,1.85
2.02202E+11,2,9,イルクオーレ,4,55,1144,498,6,4.1,2
2.02202E+11,3,15,ショウナンバニラ,6,53,1127,452,0,29.2,6.15
2.02202E+11,4,10,スンリ,4,52,1157,478,0,7.9,2.65
2.02202E+11,5,13,クリノアリエル,7,52,666,418,-8,29.2,6.55
2.02202E+11,6,5,マリーナ,4,53,1093,442,6,7.4,2.75
2.02202E+11,7,16,ショウナンアリアナ,6,52,1015,436,-2,139.9,29.4
2.02202E+11,8,8,シュアーヴアリア,4,54,1095,480,-2,4.3,1.7
2.02202E+11,9,6,ミニオンペール,6,51,1109,478,-2,28.8,5.8
2.02202E+11,10,2,フォイアーロート,4,54,1178,466,0,11.9,3.65
2.02202E+11,11,3,ノクターンノーツ,5,51,1112,520,0,29.9,7.7
2.02202E+11,12,7,カヌメラビーチ,6,55,1170,472,-6,18.2,5.15
2.02202E+11,13,4,ノアヴィグラス,4,51,1181,470,-4,68,15.55
2.02202E+11,14,14,スーパーウーパー,4,52,1115,480,4,100.9,26.75
2.02202E+11,15,1,メイショウハナモリ,6,54,1030,518,4,203.6,41.35
2.02202E+11,16,12,クルークヴァール,7,53,1032,472,-14,44.2,13.35
2.02202E+11,1,7,バルムンク,3,51,1194,510,-2,5.6,2.15
2.02202E+11,2,2,シャインフォール,3,52,1186,474,-8,24.1,4.95
2.02202E+11,3,11,ヒデノレインボー,3,54,5203,472,4,6.3,2.2
2.02202E+11,4,12,ラブエスポー,5,54,1182,468,2,39.7,5.85
2.02202E+11,5,1,アウグスト,3,54,1178,506,-6,2.1,1.2
2.02202E+11,6,13,カズラポニアン,3,54,1140,488,8,6,2.05
2.02202E+11,7,9,オーマイオーマイ,5,57,666,486,8,34.8,6.45
2.02202E+11,8,5,ワンダーアマルフィ,5,57,1133,486,-4,64.9,8.65
2.02202E+11,9,10,トランセンドパスト,4,57,1127,458,-2,45.9,7.5
2.02202E+11,10,3,エコログロリアス,3,54,1170,480,0,18.3,3.7
2.02202E+11,11,6,エルデスペラード,3,54,1157,438,8,11.7,4.2
2.02202E+11,12,4,アトラスエース,4,54,1177,490,-2,306.6,44.65
2.02202E+11,13,8,パトリオットラン,3,54,1144,516,2,71.9,10.25
2.02203E+11,1,1,グラニット,2,54,1134,444,-2,6.2,2.15
2.02203E+11,2,6,タイセイサンダー,2,54,5212,440,0,2.7,1.3
2.02203E+11,3,2,ドライカプチーノ,2,54,726,442,10,14.4,3.1
2.02203E+11,4,8,クールムーア,2,54,1092,462,-4,28.7,5.8
2.02203E+11,5,5,スコプルス,2,54,1009,424,-4,2,1.1
2.02203E+11,6,7,シルバープリペット,2,54,1135,444,-8,147,22.25
2.02203E+11,7,4,グッドルックス,2,54,1179,496,18,19.2,3.4
2.02203E+11,8,3,カゼノハクシュウ,2,54,1077,456,-8,42,6.8
2.02203E+11,1,8,フラッシュアーク,3,54,5386,460,-2,1.4,1.1
2.02203E+11,2,4,セイグッドバイ,3,54,1162,474,-2,34.5,10.85
2.02203E+11,3,11,ラブミードゥ,3,54,1009,438,4,12.4,5.65
2.02203E+11,4,7,アメカテソーロ,3,54,1174,468,4,6.6,4.1
2.02203E+11,5,6,トーアリバティー,3,54,689,488,-6,31.2,14.6
2.02203E+11,6,15,マルヴァジーア,3,52,1188,436,2,60.8,17.15
2.02203E+11,7,5,ニシノコチ,3,51,1201,478,-4,12.5,6.3
2.02203E+11,8,1,エレガントモダン,3,54,1118,438,4,284.1,94.45
2.02203E+11,9,12,ホワイトレッグス,3,53,1184,428,-2,10.2,3.25
2.02203E+11,10,14,フォルトゥナ,3,56,1169,468,4,43,11.2
2.02203E+11,11,2,フルゴル,3,51,1197,420,12,147.1,48.2
2.02203E+11,12,9,リリーズメモリー,3,54,1161,506,-4,189.6,89.3
2.02203E+11,13,3,アーリオオーリオ,3,52,1164,448,6,82.5,30.65
2.02203E+11,14,10,ラブヴァケーション,3,54,1151,458,4,294.6,128.65
2.02203E+11,15,13,ジェイエルブラスト,3,54,1158,392,-8,223.8,87.75
2.02203E+11,1,10,ニシノラーナ,3,54,1158,484,-10,5.3,2.2
2.02203E+11,2,4,アイアコス,3,54,1188,472,8,3.3,1.55
2.02203E+11,3,16,モンサンレジャンド,3,54,1162,448,-4,7.2,2
2.02203E+11,4,1,ハロースクロール,3,54,1134,438,10,55.6,9.7
2.02203E+11,5,12,オリーヴベリー,3,56,1179,514,4,16.7,4.25
2.02203E+11,6,2,オモイソメル,3,54,1163,466,0,6.1,2.2
2.02203E+11,7,6,ドルズプライスレス,3,56,1169,506,-10,8.3,2.65
2.02203E+11,8,15,ユキゲショウ,3,51,1183,456,0,181.7,32.85
2.02203E+11,9,8,キチロクハニー,3,54,1029,452,0,134.6,23.65
2.02203E+11,10,5,ギミーアワーズ,3,56,5386,460,0,14.6,3.7
2.02203E+11,11,14,フェルクアーサー,3,53,1197,458,14,173.4,32.85
2.02203E+11,12,3,オーバーザウェイブ,3,56,1151,450,-26,262,83.75
2.02203E+11,13,9,シアージスト,3,56,1077,560,0,6.1,2.7
2.02203E+11,14,13,ライセンストゥキル,3,56,1174,460,-4,200.9,37.9
2.02203E+11,15,11,グットウインド,3,54,1164,448,-4,221.7,50.35
2.02203E+11,16,7,アヴェマリア,3,54,1161,418,4,253.2,44.9
2.02203E+11,1,9,ピースオブマインド,3,54,1163,442,14,7,2.45
2.02203E+11,2,7,キアナフリューゲル,3,54,422,472,-10,69,12.25
2.02203E+11,3,10,ヴァンシャンテ,3,51,1183,418,-4,5.4,1.95
2.02203E+11,4,6,マコトチガネマル,3,54,733,432,-10,3.5,1.65
2.02203E+11,5,1,ニシノジャズ,3,54,1169,470,-10,37.2,7.15
2.02203E+11,6,2,デルマティターニア,3,54,1174,440,-14,15.6,4.65
2.02203E+11,7,5,プラウドオブユー,3,51,1184,374,-14,49.1,10.35
2.02203E+11,8,4,フォーユーランラン,3,52,1188,424,-4,19.8,3.3
2.02203E+11,9,8,メロディーフェア,3,54,1162,452,2,217.5,39.15
2.02203E+11,10,12,ココリヴァルキリー,3,54,1161,420,-4,21.3,4.45
2.02203E+11,11,11,カナイアンゼン,3,51,1197,472,-4,133,27.1
2.02203E+11,12,16,ダノンアマレット,3,54,5212,460,-4,3,1.55
2.02203E+11,13,15,アイスケイブ,3,54,1179,424,-6,21.6,5.25
2.02203E+11,14,3,ヤマニンスピーガ,3,51,1201,504,0,237.5,38.35
2.02203E+11,15,13,ゴールドコマンダー,3,54,1158,494,8,275.3,32.05
2.02203E+11,16,14,フィルクローバー,3,54,1009,484,0,51.6,7.7
2.02203E+11,1,12,フロムナウオン,2,54,1092,536,0,2.8,1.5
2.02203E+11,2,13,サティンボディス,2,54,641,466,0,74.1,9.6
2.02203E+11,3,10,マイレーヌ,2,54,5386,492,0,9.9,2.65
2.02203E+11,4,4,グリーングラシア,2,54,1153,490,0,147.7,27.5
2.02203E+11,5,3,ゴールデンハインド,2,54,1009,476,0,19.6,4.8
2.02203E+11,6,2,インペリアルコート,2,54,1163,434,0,9.5,2.8
2.02203E+11,7,11,ミラクルキャッツ,2,54,1077,456,0,7.1,2
2.02203E+11,8,1,ニシノカナン,2,54,5212,498,0,10,2.8
2.02203E+11,9,7,ハイファイヴ,2,54,1085,488,0,25.2,5.5
2.02203E+11,10,6,ロジザキア,2,54,1179,484,0,4.1,1.55
2.02203E+11,11,9,トーセンドリフト,2,54,689,468,0,49.9,9.8
2.02203E+11,12,8,ドゥワー,2,51,1184,434,0,82.3,14.5
2.02203E+11,13,5,オリエンタルデイ,2,54,1167,458,0,198.7,37.55
2.02203E+11,1,15,チカポコ,2,54,1077,418,0,4.1,1.55
2.02203E+11,2,14,パルフュメ,2,54,5386,458,0,5.1,1.85
2.02203E+11,3,13,カッテミル,2,54,726,432,0,64.1,11.7
2.02203E+11,4,16,セイウンスイート,2,54,422,448,0,41.2,9.6
2.02203E+11,5,7,リュバンスリーズ,2,51,1184,424,0,6.8,2.75
2.02203E+11,6,12,アントルメグラッセ,2,54,1009,430,0,10.5,3.1
2.02203E+11,7,5,メダルラッシュ,2,54,5212,460,0,14.8,4.45
2.02203E+11,8,9,トウロウノオノ,2,54,733,428,0,6.8,2.3
2.02203E+11,9,8,バトルトウショウ,2,54,1162,436,0,25,5.85
2.02203E+11,10,11,リサリサ,2,54,1179,460,0,10,3.15
2.02203E+11,11,1,イチズ,2,54,689,408,0,28,6.9
2.02203E+11,12,4,ワラッテユルシテ,2,51,1183,496,0,72.4,18.5
2.02203E+11,13,3,グーディッシュ,2,52,1188,386,0,31.4,7.25
2.02203E+11,14,2,ワックスフラワー,2,54,1135,436,0,75,18.3
2.02203E+11,15,6,テイエムエレガント,2,54,1029,436,0,108.9,26.3
2.02203E+11,16,10,メロディックスカイ,2,54,1161,418,0,140.8,33.05
2.02203E+11,1,6,ブレイクザアイス,3,56,5212,446,-4,4.1,1.6
2.02203E+11,2,10,アーバンデザイン,3,56,1174,520,10,2.2,1.35
2.02203E+11,3,11,パフオブウインド,3,53,1184,474,0,5.2,1.75
2.02203E+11,4,12,アルティマナイト,3,56,1143,482,-11,133.1,23.95
2.02203E+11,5,15,キタノドーベル,3,54,1162,442,2,39.1,6.55
2.02203E+11,6,13,トリデンテ,3,56,422,510,-4,20.2,3.1
2.02203E+11,7,9,アンサングヒーロー,3,56,1169,484,6,30.3,5.85
2.02203E+11,8,1,シャークアタック,3,53,1197,472,-4,51.9,12.35
2.02203E+11,9,8,ロードシャマール,3,56,1158,482,0,7.4,2.15
2.02203E+11,10,7,ヴェストヴォーグ,3,56,1092,534,-1,84.4,16
2.02203E+11,11,3,シュヴァリエール,3,56,1179,462,0,40.8,9.65
2.02203E+11,12,2,ピューリファイ,3,54,1188,476,6,15.9,4.1
2.02203E+11,13,5,アポロキラナ,3,54,1150,478,-2,105.7,20
2.02203E+11,14,14,ジュングローリー,3,56,733,446,4,222.1,52.9
2.02203E+11,1,7,トーセンサンダー,3,54,1162,466,-6,3.3,1.6
2.02203E+11,2,9,ミッキーハロー,4,55,1163,442,0,3.4,1.5
2.02203E+11,3,2,ニシノリース,4,55,5212,438,2,5.8,1.85
2.02203E+11,4,11,マイサンライズ,4,55,1167,506,-16,29.3,8.5
2.02203E+11,5,5,エシェロン,3,54,1135,454,-6,22.2,4.15
2.02203E+11,6,4,メルテッドハニー,5,52,1197,404,0,42.5,7.65
2.02203E+11,7,3,アポロセイラン,5,57,689,464,-4,54.8,8.2
2.02203E+11,8,1,クィーンアドバンス,5,55,1161,466,-6,78.6,14.05
2.02203E+11,9,6,ヒメカミノイタダキ,3,54,1077,484,4,5.6,2.05
2.02203E+11,10,8,バイシクルキック,4,55,1188,464,-2,13.2,3.15
2.02203E+11,1,1,セイルオンセイラー,3,54,5386,500,-2,1.4,1.1
2.02203E+11,2,7,ブルーカルセドニー,4,55,5212,452,10,6.1,2.7
2.02203E+11,3,8,グラスデスティーノ,5,57,1162,478,2,36.6,7.7
2.02203E+11,4,12,ランスルー,4,57,1163,534,-8,11.5,3.95
2.02203E+11,5,10,スクリーンプロセス,4,57,1188,528,-4,77,20.55
2.02203E+11,6,2,ケイサンフリーゼ,4,55,1154,482,-6,10.8,5.25
2.02203E+11,7,5,アドアステラ,6,55,1009,462,2,14.2,4.1
2.02203E+11,8,4,ポップフランセ,6,57,1135,470,-6,23.2,6
2.02203E+11,9,3,ミヤビマドンナ,5,55,733,444,0,140.8,32.95
2.02203E+11,10,9,ロードオブザチェコ,4,57,1161,492,-12,21.9,9.75
2.02203E+11,11,11,ヒートヘイズ,4,57,1150,486,-2,110.3,25.85
2.02203E+11,12,6,フォギーデイ,5,55,1169,484,-2,173.2,28.95
2.02203E+11,13,13,チェルシーライオン,6,57,1118,476,-10,267,68.15
2.02203E+11,1,9,ファイアダンサー,4,55,5386,446,-4,6.1,1.8
2.02203E+11,2,13,サイヤダンサー,5,57,5212,466,-10,6.4,2.15
2.02203E+11,3,7,ステラダイヤ,4,55,1092,490,-12,17.7,3.55
2.02203E+11,4,12,ショウナンラスボス,4,57,1179,466,2,7.1,2
2.02203E+11,5,2,マリーアミノル,4,55,1163,412,-6,19.1,5.8
2.02203E+11,6,10,スズノヤマト,5,57,1075,476,6,27.7,5.3
2.02203E+11,7,14,ショウナンマッハ,3,54,1174,498,-4,2,1.4
2.02203E+11,8,4,ノックオンウッド,4,57,1077,490,-8,12,3.65
2.02203E+11,9,6,ゲンパチアイアン,5,57,1169,480,-2,72.3,10.35
2.02203E+11,10,5,セイラブミー,5,55,1085,474,2,76.2,12.3
2.02203E+11,11,11,ニシノガブリヨリ,4,57,422,482,-14,147.3,23.4
2.02203E+11,12,3,ラングロワ,4,55,1164,440,4,121.8,20.6
2.02203E+11,13,1,ホーリーライン,6,55,1161,444,-2,36.6,6.45
2.02203E+11,14,8,セイウンパワフル,5,57,1150,462,-8,73.8,11.25
2.02203E+11,1,3,フェーングロッテン,3,55,1154,466,-4,7.2,2.65
2.02203E+11,2,7,ショウナンマグマ,3,53,1179,506,8,10.5,3.65
2.02203E+11,3,1,サトノヘリオス,3,55,1174,460,-12,6.3,2.5
2.02203E+11,4,11,ソネットフレーズ,3,54,1092,474,0,8.6,2.95
2.02203E+11,5,13,ゴーゴーユタカ,3,54,1075,484,8,9.9,3.4
2.02203E+11,6,6,ボーンディスウェイ,3,55,1077,488,-2,4.2,1.75
2.02203E+11,7,2,ホウオウノーサイド,3,53,1188,466,2,37.4,8.45
2.02203E+11,8,12,グランディア,3,54,1163,478,0,9.9,2.9
2.02203E+11,9,10,ミッキーブンブン,3,52,1161,496,2,48.3,7.65
2.02203E+11,10,4,オウケンボルト,3,52,5212,454,6,15.3,4.05
2.02203E+11,11,8,タガノフィナーレ,3,51,733,478,-12,72.4,16.4
2.02203E+11,12,9,ベジャール,3,56,5386,564,0,7.6,2.75
2.02203E+11,13,5,クロスマジェスティ,3,53,422,466,-6,20.4,5.3
2.02203E+11,1,9,ライヴサファイア,3,52,1162,448,-2,5.9,2.15
2.02203E+11,2,10,カリュウ,3,52,1169,420,0,17.7,3.8
2.02203E+11,3,1,サンフィニティ,4,55,1092,438,0,105.2,16.95
2.02203E+11,4,15,ペイシャカレン,3,52,689,440,-6,7,2.5
2.02203E+11,5,5,プランセスカグヤ,3,49,1183,450,-10,20.1,4.7
2.02203E+11,6,11,ダイチヴィヴァン,3,54,1174,468,12,4.8,1.9
2.02203E+11,7,7,シュロス,6,54,1184,520,-2,75.3,11.5
2.02203E+11,8,4,レリスタット,5,55,422,448,-6,96.7,12.8
2.02203E+11,8,6,タイキザモーメント,5,57,1161,508,-14,54.9,8.5
2.02203E+11,10,14,トラストパッキャオ,3,52,1179,468,12,3.9,1.85
2.02203E+11,11,8,スレプトン,5,57,1135,468,4,56.9,8.7
2.02203E+11,12,13,サカエショウ,3,54,5386,512,0,3.4,1.6
2.02203E+11,13,16,ヤンチャプリヒメ,6,55,1163,438,-10,142.7,21.35
2.02203E+11,14,2,スペシャルサンデー,4,54,1201,478,0,171,28.5
2.02203E+11,15,12,フェスティヴノンノ,4,53,1188,456,2,177.5,20.7
2.0221E+11,1,4,ニホンピロヘイロー,7,58,1101,474,-8,1.3,1.05
2.0221E+11,2,2,メイショウベンガル,5,60,1139,468,-6,7.1,3.7
2.0221E+11,3,8,サンライズアキレス,6,60,1035,510,0,6.9,3.15
2.0221E+11,4,1,メイショウメイユウ,5,60,1123,430,-2,23.5,7.8
2.0221E+11,5,6,スズカブランコ,6,60,1061,458,-14,67.6,15.8
2.0221E+11,6,3,メイショウシャガ,5,57,1196,520,8,15.6,6.55
2.0221E+11,7,7,モズマゾク,4,60,1063,496,2,13.9,4.85
2.0221E+11,8,5,テーオールノワール,4,60,1066,490,-4,110.2,29.5
2.0221E+11,1,5,クラシックステップ,3,56,1102,470,-6,17.5,3.8
2.0221E+11,2,4,スウィートスカー,3,54,1088,464,10,1.7,1.15
2.0221E+11,3,13,クリオミニーズ,3,56,1116,486,-2,5.5,1.85
2.0221E+11,4,3,カフジペンタゴン,3,56,732,450,-8,7.6,2.15
2.0221E+11,5,2,ミエノアラジン,3,56,1142,444,2,91.4,12.3
2.0221E+11,6,7,ミーナティエルナ,3,50,1193,428,2,27.3,8.05
2.0221E+11,7,11,ファジュル,3,53,1199,442,-4,65,10.35
2.0221E+11,8,12,ライラックワイン,3,52,1191,414,0,28.6,8.05
2.0221E+11,9,1,セルリアンルネッタ,3,52,1187,460,2,53.7,8.6
2.0221E+11,10,8,アオイアルファワン,3,56,1126,448,4,6,1.8
2.0221E+11,11,16,マテンロウシリウス,3,56,660,502,8,72,10.75
2.0221E+11,12,6,ソリトン,3,56,1156,440,0,336.8,42.35
2.0221E+11,13,14,サンデーブライアン,3,53,1172,430,0,190,37.9
2.0221E+11,14,10,サトノラッシュ,3,54,1185,514,2,95.2,13.05
2.0221E+11,15,9,テイエムフォンテ,3,56,1099,498,6,151.2,22.5
2.0221E+11,16,15,ブリエールセレスト,3,54,1171,386,2,402.8,86.85
2.0221E+11,1,6,ゴーウィズフェイス,3,54,1168,472,2,1.7,1.1
2.0221E+11,2,8,テイエムフェロー,3,56,1099,492,-4,5.1,1.7
2.0221E+11,3,13,ハクサンチェイス,3,56,1138,456,-4,11.4,2.75
2.0221E+11,4,4,オーシンアズキ,3,54,1191,452,-16,58.5,10.75
2.0221E+11,5,3,コイニオチテ,3,56,660,494,-5,7.8,3.3
2.0221E+11,6,1,オーシンプラス,3,56,1116,468,4,28.8,4.9
2.0221E+11,7,11,クラウンスター,3,56,1141,444,2,39.9,6.75
2.0221E+11,8,12,メイショウアカツキ,3,52,1193,430,-2,94.1,15.9
2.0221E+11,9,9,スーサンシーヴァー,3,56,894,456,-8,271.6,39.55
2.0221E+11,10,10,ルクスラピッド,3,53,1199,458,-8,38.4,7.55
2.0221E+11,11,2,メイショウモヒート,3,54,1185,494,-2,159,25.2
2.0221E+11,12,14,トーアレインボー,3,54,1124,484,-2,28.7,5.25
2.0221E+11,13,7,エムズフラッシュ,3,56,732,440,2,8.6,2.9
2.0221E+11,14,5,タケノマグナム,3,56,1180,460,-16,102,17.7
2.0221E+11,1,10,オースミリン,3,54,1171,444,4,6.5,2.25
2.0221E+11,2,8,ワイルドベティ,3,52,1185,416,-8,16,4.75
2.0221E+11,3,3,リゴレット,3,52,1191,430,2,10.9,4.15
2.0221E+11,4,14,タガノヒモロギ,3,54,1116,510,2,3.9,1.75
2.0221E+11,5,11,クリニエールグラス,3,54,1126,440,-6,14.2,3.85
2.0221E+11,6,5,アンジュレイ,3,54,1102,472,-2,9.6,3.25
2.0221E+11,7,6,シャウビンダー,3,54,1014,412,14,4.4,1.9
2.0221E+11,8,4,ヴァラダムドラー,3,54,732,516,-10,23.2,6.5
2.0221E+11,9,9,ポジティブガール,3,54,1018,448,-8,7.2,2
2.0221E+11,10,16,ヨリナホワイト,3,50,1187,426,-10,187.9,42.7
2.0221E+11,11,12,レモンソフィア,3,51,1199,492,14,74.5,16.7
2.0221E+11,12,7,カンパニュール,3,54,1160,488,0,23.9,9
2.0221E+11,13,15,ルージュディザイア,3,54,1168,458,-12,92.1,15.6
2.0221E+11,14,13,スズカアーム,3,54,1165,480,4,76.6,17.7
2.0221E+11,15,1,カンタルーパ,3,50,1193,458,22,53.4,9.25
2.0221E+11,16,2,アイリスハート,3,53,1176,424,12,165.6,68.65
2.0221E+11,1,6,アリスヴェリテ,2,54,1088,448,0,3.9,1.4
2.0221E+11,2,2,トーホウガレオン,2,54,1014,496,0,3.1,1.45
2.0221E+11,3,8,カルンウェナン,2,54,732,502,0,16.3,3.25
2.0221E+11,4,4,サトノクローク,2,54,1126,474,0,3.6,1.5
2.0221E+11,5,5,シャドウフューリー,2,54,1171,458,0,9.6,2.1
2.0221E+11,6,3,ロジウムエポック,2,54,1168,476,0,36.5,7.4
2.0221E+11,7,1,コパノハンプトン,2,54,1116,490,0,43.3,7.9
2.0221E+11,8,7,ミヤジシャルマン,2,54,1018,466,0,7.6,2.1
2.0221E+11,1,6,ロンドンプラン,2,54,1126,508,0,4.2,1.55
2.0221E+11,2,5,パラシュラーマ,2,54,1014,448,0,4.1,1.55
2.0221E+11,3,8,ミカッテヨンデイイ,2,50,1193,402,0,8.2,2.55
2.0221E+11,4,9,キールロワイヤル,2,54,1180,450,0,3.2,1.4
2.0221E+11,5,7,シュハリ,2,54,1018,416,0,10,2.6
2.0221E+11,6,1,テイエムポピー,2,54,1124,430,0,29.2,4.65
2.0221E+11,7,3,タムロショウリュー,2,54,732,476,0,7.2,1.9
2.0221E+11,8,2,カシノラシット,2,50,1187,454,0,70.3,11.4
